ticker,regime,boot_id,n,AIC_Normal,BIC_Normal,logL_Normal,AIC_StudentT,BIC_StudentT,logL_StudentT,nu_hat,AIC_PearsonVII,BIC_PearsonVII,logL_PearsonVII,m_hat,scale_hat,Best_AIC
UPS,Medium,5,2066,5804.176166382471,5804.176166382471,-2902.0880831912355,5721.777989814114,5727.411359463794,-2859.888994907057,12.344935540157913,5591.089222776492,5602.355962075851,-2793.544611388246,2.6688372573514276,1.5299836006785157,PearsonVII
UPS,High,1,2069,5799.371739145294,5799.371739145294,-2899.685869572647,5701.788550461888,5707.423371139634,-2849.894275230944,11.48394796801001,5542.554145179716,5553.823786535208,-2769.277072589858,2.551775826085006,1.4470236615974188,PearsonVII
UPS,High,2,2069,5827.741086662511,5827.741086662511,-2913.8705433312557,5719.158776741199,5724.793597418945,-2858.5793883705996,11.33646034568276,5570.591240743085,5581.860882098576,-2783.2956203715426,2.602725058018071,1.4843556806337055,PearsonVII
UPS,High,3,2069,5713.679851542282,5713.679851542282,-2856.839925771141,5637.80002108091,5643.434841758655,-2817.900010540455,12.51814420856138,5440.821170256799,5452.09081161229,-2718.4105851283994,2.3353240696649356,1.2940243608189277,PearsonVII
UPS,High,4,2069,5825.060156325631,5825.060156325631,-2912.5300781628157,5750.73406432413,5756.368885001875,-2874.367032162065,12.5596061975187,5634.8631860011,5646.132827356591,-2815.43159300055,2.7756790179568664,1.5994587069975745,PearsonVII
UPS,High,5,2069,5818.653331795457,5818.653331795457,-2909.3266658977286,5768.632602667707,5774.267423345453,-2883.3163013338535,14.202501399208364,5678.642181180189,5689.911822535681,-2837.3210905900946,3.0413474163296508,1.7511534922657535,PearsonVII
XRX,Low,1,2103,5964.457001597107,5964.457001597107,-2982.2285007985533,5891.207103832665,5896.858224008368,-2944.6035519163324,13.313643513341724,5811.4979472828245,5822.80018763423,-2903.7489736414122,3.231596443818395,1.8599011600691724,PearsonVII
XRX,Low,2,2103,5942.988541084907,5942.988541084907,-2971.4942705424537,5795.6440896385875,5801.2952098142905,-2896.8220448192938,10.06419298744451,5612.446490401977,5623.748730753382,-2804.2232452009885,2.4980541860294503,1.4106833935018135,PearsonVII
XRX,Low,3,2103,5930.791849827916,5930.791849827916,-2965.395924913958,5866.593167490751,5872.244287666454,-2932.2965837453753,13.404379800191863,5770.99615001359,5782.298390364995,-2883.498075006795,2.986247755839685,1.7235765136408052,PearsonVII
XRX,Low,4,2103,5936.440209575669,5936.440209575669,-2968.2201047878343,5872.487418076429,5878.138538252132,-2935.2437090382145,13.210410267931158,5777.92885651987,5789.231096871275,-2886.964428259935,3.0022415736286097,1.7343648679322563,PearsonVII
XRX,Low,5,2103,5923.4556764311965,5923.4556764311965,-2961.7278382155982,5831.153887967602,5836.805008143305,-2914.576943983801,11.779456492588114,5697.761001683191,5709.063242034596,-2846.8805008415957,2.7118014356408975,1.5550394893262511,PearsonVII
XRX,Medium,1,2062,5886.03469008027,5886.03469008027,-2943.017345040135,5735.396930741948,5741.028362406525,-2866.698465370974,10.416282849295047,5599.07010343086,5610.332966760015,-2797.53505171543,2.7175819911779726,1.5627255276692322,PearsonVII
XRX,Medium,2,2062,5782.376633116031,5782.376633116031,-2891.1883165580157,5691.517252333053,5697.14868399763,-2844.7586261665265,11.749735437772154,5540.310733956862,5551.573597286017,-2768.155366978431,2.5614897992497307,1.4580823091728816,PearsonVII
XRX,Medium,3,2062,5871.268272161207,5871.268272161207,-2935.6341360806036,5761.682295672974,5767.3137273375505,-2879.841147836487,12.071025846065584,5663.600082508406,5674.86294583756,-2829.800041254203,3.015325346676168,1.7401004121220154,PearsonVII
XRX,Medium,4,2062,5775.636712900317,5775.636712900317,-2887.8183564501587,5671.953160770649,5677.584592435226,-2834.9765803853247,11.158322125827683,5497.932250485892,5509.195113815046,-2746.966125242946,2.4797627628493757,1.3989148875102402,PearsonVII
XRX,Medium,5,2062,5763.527818908425,5763.527818908425,-2881.7639094542124,5627.779719276883,5633.41115094146,-2812.8898596384415,10.022200195635357,5395.537319731124,5406.800183060278,-2695.768659865562,2.301133918233404,1.2663770313973866,PearsonVII
XRX,High,1,2069,5768.996436032547,5768.996436032547,-2884.4982180162733,5648.485555960352,5654.120376638098,-2823.242777980176,10.341257261956299,5425.929163360366,5437.1988047158575,-2710.964581680183,2.326134282009449,1.2842115363556346,PearsonVII
XRX,High,2,2069,5855.239763668533,5855.239763668533,-2927.6198818342664,5760.34044036554,5765.975261043286,-2879.17022018277,11.450038868675296,5640.559428579219,5651.82906993471,-2818.2797142896093,2.8260171132589775,1.6276409824501317,PearsonVII
XRX,High,3,2069,5799.474393866693,5799.474393866693,-2899.7371969333467,5701.442508192405,5707.07732887015,-2849.7212540962023,11.08334208640367,5534.142728205956,5545.412369561447,-2765.071364102978,2.5358591551878376,1.4354888799687497,PearsonVII
XRX,High,4,2069,5844.137446248086,5844.137446248086,-2922.068723124043,5729.691014298793,5735.325834976538,-2863.8455071493963,10.850513315683058,5580.1807784571965,5591.450419812688,-2788.0903892285983,2.6154448941285513,1.4946162847368074,PearsonVII
XRX,High,5,2069,5812.7515156077125,5812.7515156077125,-2906.3757578038562,5728.726024328009,5734.3608450057545,-2863.3630121640044,11.769448354187096,5589.983912356813,5601.253553712304,-2792.9919561784063,2.6724973616715837,1.5285113974411333,PearsonVII
